일자,Shift,공장,공정,차종,설비,제품,작업자,실적,계획,작업시간,효율,C/T,비가동,비가동시간(분),부적합,부적합수량,불량,불량수량
2020-04-24,주간,DF공장,사출공정,AB차종,3호기,제품-029,DD-작업자,488,536.8,630,1,75,,,,,,
2020-04-24,야간,DF공장,사출공정,AB차종,3호기,제품-029,BB-작업자,453,498.3,580,1,75,,,,,,
2020-04-24,주간,DF공장,사출공정,AI차종,4호기,제품-021,BD-작업자,1050,1155,630,1,36,,,,,,
2020-04-24,야간,DF공장,사출공정,AI차종,4호기,제품-021,DI-작업자,967,1063.7,580,1,36,,,,,,
2020-04-24,주간,DF공장,사출공정,AR차종,5호기,제품-019,DK-작업자,600,660,460,1,36,작업변경,70,,,,
2020-04-24,주간,DF공장,사출공정,AR차종,5호기,제품-019,DK-작업자,,0,,,,설비이상,50,,,,
2020-04-24,야간,DF공장,사출공정,AW차종,6호기,제품-020,CA-작업자,600,660,580,1,38.7,금형이상,15,,,,
2020-04-24,주간,DF공장,사출공정,AD차종,6호기,제품-016,BN-작업자,642,706.2,630,1,60,기타,20,,,,
2020-04-24,야간,DF공장,사출공정,AD차종,6호기,제품-016,CP-작업자,609,669.9,580,1,60,,,,,,
2020-04-24,주간,DF공장,사출공정,AA차종,6호기,제품-026,BR-작업자,1051,1156.1,630,1,36,,,,,,
2020-04-24,야간,DF공장,사출공정,AA차종,6호기,제품-026,AO-작업자,967,1063.7,580,1,36,,,,,,
2020-04-24,주간,DF공장,사출공정,AS차종,8호기,제품-010,BY-작업자,190,209,140,1,36,,,,,,
2020-04-24,야간,DF공장,사출공정,AS차종,8호기,제품-010,CK-작업자,967,1063.7,580,1,36,,,,,,
2020-04-24,주간,DF공장,사출공정,AA차종,6호기,제품-026,BT-작업자,1050,1155,630,1,36,,,,,,
2020-04-24,야간,DF공장,사출공정,AA차종,6호기,제품-026,AY-작업자,966,1062.6,580,1,36,,,,,,
2020-04-24,주간,DF공장,사출공정,BB차종,11호기,제품-027,AM-작업자,175,192.5,230,1,55,설비이상,30,,,,
2020-04-24,야간,DF공장,사출공정,BB차종,11호기,제품-027,BP-작업자,500,550,580,1,55,,,,,,
2020-04-24,주간,DF공장,사출공정,BE차종,12호기,제품-023,BM-작업자,1016,1117.6,630,1,37,,,,,,
2020-04-24,야간,DF공장,사출공정,BE차종,12호기,제품-023,DG-작업자,938,1031.8,580,1,37,,,,,,
2020-04-24,주간,DF공장,사출공정,BD차종,13호기,제품-022,CZ-작업자,725,797.5,630,1,48,설비이상,10,,,성형,3
2020-04-24,야간,DF공장,사출공정,BD차종,13호기,제품-022,CN-작업자,675,742.5,580,1,48,,,,,,
2020-04-25,야간,DF공장,사출공정,AG차종,10호기,제품-014,CO-작업자,897,986.7,580,1,37.1,설비이상,40,,,,
2020-04-25,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,1134,1247.4,630,1,25.7,3정5행,10,,,,
2020-04-25,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,,0,,,,결품,80,,,,
2020-04-25,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,,0,,,,교육,10,,,,
2020-04-25,주간,DF공장,조립공정,BA차종,조립2라인,제품-052,AU-작업자,528,580.8,280,1,27.7,3정5행,10,,,,
2020-04-25,주간,DF공장,조립공정,AM차종,조립3라인,제품-048,AU-작업자,800,880,350,1,26.7,,,,,,
2020-04-25,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,960,1056,400,1,25.7,자주검사,20,,,,
2020-04-25,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,,0,,,,자주검사,10,,,,
2020-04-25,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,,0,,,,자주검사,10,,,,
2020-04-25,주간,DF공장,조립공정,AL차종,조립6라인,제품-055,CL-작업자,287,315.7,190,1,45,자주검사,10,,,,
2020-04-25,야간,DF공장,사출공정,AR차종,5호기,제품-019,DI-작업자,85,93.5,50,1,36,,,,,성형,8
